Year,Month,Day,Date,hour,wind speed (m/sec)
2015,11,23,23/11/2015,21,3.97
2015,11,23,23/11/2015,22,4.13
2015,11,23,23/11/2015,23,3.69
2015,11,24,24/11/2015,0,3.36
2015,11,24,24/11/2015,1,3.26
2015,11,24,24/11/2015,2,3.28
2015,11,24,24/11/2015,3,4.23
2015,11,24,24/11/2015,4,4.48
2015,11,24,24/11/2015,5,5
2015,11,24,24/11/2015,6,5.49
2015,11,24,24/11/2015,7,5.84
2015,11,24,24/11/2015,8,6.13
2015,11,24,24/11/2015,9,6.12
2015,11,24,24/11/2015,10,5.9
2015,11,24,24/11/2015,11,5.53
2015,11,24,24/11/2015,12,4.4
2015,11,24,24/11/2015,13,4.21
2015,11,24,24/11/2015,14,4.09
2015,11,24,24/11/2015,15,3.77
2015,11,24,24/11/2015,16,3.63
2015,11,24,24/11/2015,17,3.57
2015,11,24,24/11/2015,18,3.51
2015,11,24,24/11/2015,19,3.41
2015,11,24,24/11/2015,20,3.51
2015,11,24,24/11/2015,21,3.43
2015,11,24,24/11/2015,22,3.25
2015,11,24,24/11/2015,23,3.38
2015,11,25,25/11/2015,0,3.52
2015,11,25,25/11/2015,1,3.61
2015,11,25,25/11/2015,2,3.88
2015,11,25,25/11/2015,3,4.65
2015,11,25,25/11/2015,4,5.42
2015,11,25,25/11/2015,5,5.98
2015,11,25,25/11/2015,6,6.22
2015,11,25,25/11/2015,7,6.35
2015,11,25,25/11/2015,8,6.56
2015,11,25,25/11/2015,9,6.68
2015,11,25,25/11/2015,10,6.94
2015,11,25,25/11/2015,11,7.03
2015,11,25,25/11/2015,12,5.97
2015,11,25,25/11/2015,13,5.44
2015,11,25,25/11/2015,14,5.24
2015,11,25,25/11/2015,15,5.1
2015,11,25,25/11/2015,16,4.86
2015,11,25,25/11/2015,17,4.75
2015,11,25,25/11/2015,18,4.59
2015,11,25,25/11/2015,19,4.41
2015,11,25,25/11/2015,20,4.18
2015,11,25,25/11/2015,21,4.15
2015,11,25,25/11/2015,22,4.19
2015,11,25,25/11/2015,23,4.09
2015,11,26,26/11/2015,0,4.01
2015,11,26,26/11/2015,1,3.98
2015,11,26,26/11/2015,2,4.19
2015,11,26,26/11/2015,3,5.4
2015,11,26,26/11/2015,4,6.04
2015,11,26,26/11/2015,5,6.48
2015,11,26,26/11/2015,6,6.65
2015,11,26,26/11/2015,7,6.74
2015,11,26,26/11/2015,8,6.84
2015,11,26,26/11/2015,9,6.74
2015,11,26,26/11/2015,10,6.35
2015,11,26,26/11/2015,11,6
2015,11,26,26/11/2015,12,4.83
2015,11,26,26/11/2015,13,4.44
2015,11,26,26/11/2015,14,4.27
2015,11,26,26/11/2015,15,4.05
2015,11,26,26/11/2015,16,4.04
2015,11,26,26/11/2015,17,4.02
2015,11,26,26/11/2015,18,4.05
2015,11,26,26/11/2015,19,3.64
2015,11,26,26/11/2015,20,3.45
2015,11,26,26/11/2015,21,3.36
2015,11,26,26/11/2015,22,3.49
2015,11,26,26/11/2015,23,3.42
2015,11,27,27/11/2015,0,3.56
2015,11,27,27/11/2015,1,3.73
2015,11,27,27/11/2015,2,3.56
2015,11,27,27/11/2015,3,4.12
2015,11,27,27/11/2015,4,4.59
2015,11,27,27/11/2015,5,4.75
2015,11,27,27/11/2015,6,5.14
2015,11,27,27/11/2015,7,5.24
2015,11,27,27/11/2015,8,5.39
2015,11,27,27/11/2015,9,5.23
2015,11,27,27/11/2015,10,5.24
2015,11,27,27/11/2015,11,4.84
2015,11,27,27/11/2015,12,4.14
2015,11,27,27/11/2015,13,4.21
2015,11,27,27/11/2015,14,3.92
2015,11,27,27/11/2015,15,3.62
2015,11,27,27/11/2015,16,3.52
2015,11,27,27/11/2015,17,3.45
2015,11,27,27/11/2015,18,3.36
2015,11,27,27/11/2015,19,3.35
2015,11,27,27/11/2015,20,3.29
2015,11,27,27/11/2015,21,3.07
2015,11,27,27/11/2015,22,2.93
2015,11,27,27/11/2015,23,2.92
2015,11,28,28/11/2015,0,3.02
2015,11,28,28/11/2015,1,3.41
2015,11,28,28/11/2015,2,3.53
2015,11,28,28/11/2015,3,4.09
2015,11,28,28/11/2015,4,4.99
2015,11,28,28/11/2015,5,5.61
2015,11,28,28/11/2015,6,6.16
2015,11,28,28/11/2015,7,6.62
2015,11,28,28/11/2015,8,7
2015,11,28,28/11/2015,9,6.99
2015,11,28,28/11/2015,10,7.07
2015,11,28,28/11/2015,11,7.23
2015,11,28,28/11/2015,12,6.15
2015,11,28,28/11/2015,13,6.01
2015,11,28,28/11/2015,14,6.15
2015,11,28,28/11/2015,15,6.18
2015,11,28,28/11/2015,16,6.03
2015,11,28,28/11/2015,17,5.95
2015,11,28,28/11/2015,18,5.95
2015,11,28,28/11/2015,19,5.9
2015,11,28,28/11/2015,20,5.8
2015,11,28,28/11/2015,21,5.73
2015,11,28,28/11/2015,22,5.4
2015,11,28,28/11/2015,23,5.51
2015,11,29,29/11/2015,0,5.25
2015,11,29,29/11/2015,1,5.4
2015,11,29,29/11/2015,2,5.55
2015,11,29,29/11/2015,3,5.84
2015,11,29,29/11/2015,4,6.83
2015,11,29,29/11/2015,5,7.23
2015,11,29,29/11/2015,6,7.72
2015,11,29,29/11/2015,7,8.23
2015,11,29,29/11/2015,8,8.17
2015,11,29,29/11/2015,9,8.4
2015,11,29,29/11/2015,10,8.42
2015,11,29,29/11/2015,11,7.72
2015,11,29,29/11/2015,12,6.77
2015,11,29,29/11/2015,13,6.28
2015,11,29,29/11/2015,14,6.04
2015,11,29,29/11/2015,15,5.72
2015,11,29,29/11/2015,16,5.77
2015,11,29,29/11/2015,17,5.67
2015,11,29,29/11/2015,18,5.62
2015,11,29,29/11/2015,19,5.44
2015,11,29,29/11/2015,20,5.43
2015,11,29,29/11/2015,21,5.3
2015,11,29,29/11/2015,22,4.89
2015,11,29,29/11/2015,23,4.65
2015,11,30,30/11/2015,0,4.68
2015,11,30,30/11/2015,1,5.08
2015,11,30,30/11/2015,2,5.68
2015,11,30,30/11/2015,3,7.09
2015,11,30,30/11/2015,4,7.54
2015,11,30,30/11/2015,5,7.91
2015,11,30,30/11/2015,6,8.18
2015,11,30,30/11/2015,7,7.97
2015,11,30,30/11/2015,8,8.35
2015,11,30,30/11/2015,9,8.16
2015,11,30,30/11/2015,10,7.96
2015,11,30,30/11/2015,11,7.52
2015,11,30,30/11/2015,12,6.16
2015,11,30,30/11/2015,13,5.83
2015,11,30,30/11/2015,14,5.74
2015,11,30,30/11/2015,15,5.85
2015,11,30,30/11/2015,16,6.16
2015,11,30,30/11/2015,17,6.18
2015,11,30,30/11/2015,18,6.28
2015,11,30,30/11/2015,19,6.05
2015,11,30,30/11/2015,20,5.99
2015,11,30,30/11/2015,21,6.04
2015,11,30,30/11/2015,22,6.25
2015,11,30,30/11/2015,23,6.52
2015,12,1,1/12/2015,0,4.35
2015,12,1,1/12/2015,1,4.76
2015,12,1,1/12/2015,2,4.37
2015,12,1,1/12/2015,3,4.2
2015,12,1,1/12/2015,4,5.11
2015,12,1,1/12/2015,5,5.81
2015,12,1,1/12/2015,6,6.2
2015,12,1,1/12/2015,7,6.28
2015,12,1,1/12/2015,8,6.12
2015,12,1,1/12/2015,9,6.04
2015,12,1,1/12/2015,10,5.73
2015,12,1,1/12/2015,11,4.98
2015,12,1,1/12/2015,12,4.67
2015,12,1,1/12/2015,13,4.56
2015,12,1,1/12/2015,14,4.25
2015,12,1,1/12/2015,15,3.91
2015,12,1,1/12/2015,16,4.01
2015,12,1,1/12/2015,17,4.06
2015,12,1,1/12/2015,18,4.25
2015,12,1,1/12/2015,19,4.72
2015,12,1,1/12/2015,20,4.85
2015,12,1,1/12/2015,21,5.11
2015,12,1,1/12/2015,22,5.15
2015,12,1,1/12/2015,23,5.37
2015,12,2,2/12/2015,0,5.09
2015,12,2,2/12/2015,1,4.83
2015,12,2,2/12/2015,2,4.44
2015,12,2,2/12/2015,3,4.6
2015,12,2,2/12/2015,4,5.12
2015,12,2,2/12/2015,5,5.83
2015,12,2,2/12/2015,6,5.87
2015,12,2,2/12/2015,7,6.21
2015,12,2,2/12/2015,8,6.5
2015,12,2,2/12/2015,9,6.9
2015,12,2,2/12/2015,10,7.25
2015,12,2,2/12/2015,11,6.78
2015,12,2,2/12/2015,12,5.95
2015,12,2,2/12/2015,13,5.71
2015,12,2,2/12/2015,14,5.83
2015,12,2,2/12/2015,15,6.33
2015,12,2,2/12/2015,16,6.46
2015,12,2,2/12/2015,17,6.54
2015,12,2,2/12/2015,18,6.53
2015,12,2,2/12/2015,19,6.36
2015,12,2,2/12/2015,20,6.38
2015,12,2,2/12/2015,21,6.21
2015,12,2,2/12/2015,22,5.77
2015,12,2,2/12/2015,23,5.68
2015,12,3,3/12/2015,0,5.95
2015,12,3,3/12/2015,1,5.98
2015,12,3,3/12/2015,2,6.22
2015,12,3,3/12/2015,3,7.33
2015,12,3,3/12/2015,4,8.17
2015,12,3,3/12/2015,5,8.09
2015,12,3,3/12/2015,6,8.01
2015,12,3,3/12/2015,7,8.02
2015,12,3,3/12/2015,8,8.01
2015,12,3,3/12/2015,9,8.03
2015,12,3,3/12/2015,10,7.9
2015,12,3,3/12/2015,11,7.6
2015,12,3,3/12/2015,12,6.15
2015,12,3,3/12/2015,13,5.94
2015,12,3,3/12/2015,14,5.79
2015,12,3,3/12/2015,15,5.59
2015,12,3,3/12/2015,16,5.4
2015,12,3,3/12/2015,17,5.56
2015,12,3,3/12/2015,18,5.66
2015,12,3,3/12/2015,19,5.65
2015,12,3,3/12/2015,20,5.78
2015,12,3,3/12/2015,21,5.62
2015,12,3,3/12/2015,22,5.75
2015,12,3,3/12/2015,23,5.76
2015,12,4,4/12/2015,0,5.64
2015,12,4,4/12/2015,1,5.45
2015,12,4,4/12/2015,2,6.13
2015,12,4,4/12/2015,3,7.48
2015,12,4,4/12/2015,4,8.22
2015,12,4,4/12/2015,5,8.57
2015,12,4,4/12/2015,6,8.84
2015,12,4,4/12/2015,7,8.93
2015,12,4,4/12/2015,8,9.14
2015,12,4,4/12/2015,9,9.07
2015,12,4,4/12/2015,10,8.99
2015,12,4,4/12/2015,11,8.54
2015,12,4,4/12/2015,12,7.41
2015,12,4,4/12/2015,13,7.26
2015,12,4,4/12/2015,14,7.22
2015,12,4,4/12/2015,15,7.13
2015,12,4,4/12/2015,16,6.92
2015,12,4,4/12/2015,17,6.97
2015,12,4,4/12/2015,18,7.23
2015,12,4,4/12/2015,19,6.99
2015,12,4,4/12/2015,20,7.04
2015,12,4,4/12/2015,21,7.09
2015,12,4,4/12/2015,22,7
2015,12,4,4/12/2015,23,7.12
2015,12,5,5/12/2015,0,7.17
2015,12,5,5/12/2015,1,7.47
2015,12,5,5/12/2015,2,8.06
2015,12,5,5/12/2015,3,9.26
2015,12,5,5/12/2015,4,9.92
2015,12,5,5/12/2015,5,9.95
2015,12,5,5/12/2015,6,10.06
2015,12,5,5/12/2015,7,10.19
2015,12,5,5/12/2015,8,10.37
2015,12,5,5/12/2015,9,10.45
2015,12,5,5/12/2015,10,10.4
2015,12,5,5/12/2015,11,10.1
2015,12,5,5/12/2015,12,8.79
2015,12,5,5/12/2015,13,8.88
2015,12,5,5/12/2015,14,8.56
2015,12,5,5/12/2015,15,8.34
2015,12,5,5/12/2015,16,8.08
2015,12,5,5/12/2015,17,7.91
2015,12,5,5/12/2015,18,7.91
2015,12,5,5/12/2015,19,7.68
2015,12,5,5/12/2015,20,7.51
2015,12,5,5/12/2015,21,7.49
2015,12,5,5/12/2015,22,7.04
2015,12,5,5/12/2015,23,6.54
2015,12,6,6/12/2015,0,6.84
2015,12,6,6/12/2015,1,6.76
2015,12,6,6/12/2015,2,6.26
2015,12,6,6/12/2015,3,7.24
2015,12,6,6/12/2015,4,8.24
2015,12,6,6/12/2015,5,8.53
2015,12,6,6/12/2015,6,9.02
2015,12,6,6/12/2015,7,9.28
2015,12,6,6/12/2015,8,9.58
2015,12,6,6/12/2015,9,9.52
2015,12,6,6/12/2015,10,9.11
2015,12,6,6/12/2015,11,8.39
2015,12,6,6/12/2015,12,7.68
2015,12,6,6/12/2015,13,7.37
2015,12,6,6/12/2015,14,7.41
2015,12,6,6/12/2015,15,7.29
2015,12,6,6/12/2015,16,7.19
2015,12,6,6/12/2015,17,6.89
2015,12,6,6/12/2015,18,7.17
2015,12,6,6/12/2015,19,7.22
2015,12,6,6/12/2015,20,7.53
2015,12,6,6/12/2015,21,7.85
2015,12,6,6/12/2015,22,7.77
2015,12,6,6/12/2015,23,7.67
2015,12,7,7/12/2015,0,8.02
2015,12,7,7/12/2015,1,8.07
2015,12,7,7/12/2015,2,8.38
2015,12,7,7/12/2015,3,8.94
2015,12,7,7/12/2015,4,9.35
2015,12,7,7/12/2015,5,10.2
2015,12,7,7/12/2015,6,10.36
2015,12,7,7/12/2015,7,10.72
2015,12,7,7/12/2015,8,10.88
2015,12,7,7/12/2015,9,10.64
2015,12,7,7/12/2015,10,10.38
2015,12,7,7/12/2015,11,9.08
2015,12,7,7/12/2015,12,8.19
2015,12,7,7/12/2015,13,7.88
2015,12,7,7/12/2015,14,8.09
2015,12,7,7/12/2015,15,7.81
2015,12,7,7/12/2015,16,7.72
2015,12,7,7/12/2015,17,7.54
2015,12,7,7/12/2015,18,7.7
2015,12,7,7/12/2015,19,7.53
2015,12,7,7/12/2015,20,7.48
2015,12,7,7/12/2015,21,7.39
2015,12,7,7/12/2015,22,7.45
2015,12,7,7/12/2015,23,7.2
2015,12,8,8/12/2015,0,6.84
2015,12,8,8/12/2015,1,6.55
2015,12,8,8/12/2015,2,6.52
2015,12,8,8/12/2015,3,6.93
2015,12,8,8/12/2015,4,7.99
2015,12,8,8/12/2015,5,8.26
2015,12,8,8/12/2015,6,8.51
2015,12,8,8/12/2015,7,8.51
2015,12,8,8/12/2015,8,8.82
2015,12,8,8/12/2015,9,9.01
2015,12,8,8/12/2015,10,8.83
2015,12,8,8/12/2015,11,8.19
2015,12,8,8/12/2015,12,7.2
2015,12,8,8/12/2015,13,7.08
2015,12,8,8/12/2015,14,6.75
2015,12,8,8/12/2015,15,6.59
2015,12,8,8/12/2015,16,6.74
2015,12,8,8/12/2015,17,6.42
2015,12,8,8/12/2015,18,6.23
2015,12,8,8/12/2015,19,6.19
2015,12,8,8/12/2015,20,6.06
2015,12,8,8/12/2015,21,5.89
2015,12,8,8/12/2015,22,5.73
2015,12,8,8/12/2015,23,5.54
2015,12,9,9/12/2015,0,5.5
2015,12,9,9/12/2015,1,5.71
2015,12,9,9/12/2015,2,5.69
2015,12,9,9/12/2015,3,6.67
2015,12,9,9/12/2015,4,7.05
2015,12,9,9/12/2015,5,7.07
2015,12,9,9/12/2015,6,7.29
2015,12,9,9/12/2015,7,7.56
2015,12,9,9/12/2015,8,7.57
2015,12,9,9/12/2015,9,7.66
2015,12,9,9/12/2015,10,7.4
2015,12,9,9/12/2015,11,7.05
2015,12,9,9/12/2015,12,5.96
2015,12,9,9/12/2015,13,5.74
2015,12,9,9/12/2015,14,5.46
2015,12,9,9/12/2015,15,5.14
2015,12,9,9/12/2015,16,5.17
2015,12,9,9/12/2015,17,5.05
2015,12,9,9/12/2015,18,5.01
2015,12,9,9/12/2015,19,5.06
2015,12,9,9/12/2015,20,5.16
2015,12,9,9/12/2015,21,4.99
2015,12,9,9/12/2015,22,4.71
2015,12,9,9/12/2015,23,4.35
2015,12,10,10/12/2015,0,4.22
2015,12,10,10/12/2015,1,4.35
2015,12,10,10/12/2015,2,4.85
2015,12,10,10/12/2015,3,6
2015,12,10,10/12/2015,4,6.4
2015,12,10,10/12/2015,5,6.57
2015,12,10,10/12/2015,6,6.88
2015,12,10,10/12/2015,7,6.85
2015,12,10,10/12/2015,8,6.68
2015,12,10,10/12/2015,9,6.7
2015,12,10,10/12/2015,10,6.35
2015,12,10,10/12/2015,11,6.29
2015,12,10,10/12/2015,12,4.99
2015,12,10,10/12/2015,13,3.97
2015,12,10,10/12/2015,14,3.52
2015,12,10,10/12/2015,15,3.28
2015,12,10,10/12/2015,16,3.26
2015,12,10,10/12/2015,17,3.42
2015,12,10,10/12/2015,18,3.1
2015,12,10,10/12/2015,19,3.21
2015,12,10,10/12/2015,20,2.65
2015,12,10,10/12/2015,21,2.22
2015,12,10,10/12/2015,22,2.26
2015,12,10,10/12/2015,23,2.37
2015,12,11,11/12/2015,0,2.25
2015,12,11,11/12/2015,1,2.42
2015,12,11,11/12/2015,2,2.2
2015,12,11,11/12/2015,3,2.31
2015,12,11,11/12/2015,4,2.83
2015,12,11,11/12/2015,5,3.32
2015,12,11,11/12/2015,6,3.66
2015,12,11,11/12/2015,7,3.79
2015,12,11,11/12/2015,8,4.03
2015,12,11,11/12/2015,9,4.36
2015,12,11,11/12/2015,10,4.45
2015,12,11,11/12/2015,11,4.56
2015,12,11,11/12/2015,12,4.19
2015,12,11,11/12/2015,13,3.89
2015,12,11,11/12/2015,14,3.65
2015,12,11,11/12/2015,15,3.33
2015,12,11,11/12/2015,16,3.12
2015,12,11,11/12/2015,17,3.06
2015,12,11,11/12/2015,18,3.16
2015,12,11,11/12/2015,19,3.03
2015,12,11,11/12/2015,20,2.76
2015,12,11,11/12/2015,21,2.71
2015,12,11,11/12/2015,22,2.71
2015,12,11,11/12/2015,23,2.84
2015,12,12,12/12/2015,0,2.72
2015,12,12,12/12/2015,1,2.6
2015,12,12,12/12/2015,2,2.35
2015,12,12,12/12/2015,3,2.4
2015,12,12,12/12/2015,4,2.71
2015,12,12,12/12/2015,5,3.31
2015,12,12,12/12/2015,6,3.7
2015,12,12,12/12/2015,7,4.05
2015,12,12,12/12/2015,8,4.52
2015,12,12,12/12/2015,9,4.76
2015,12,12,12/12/2015,10,4.84
2015,12,12,12/12/2015,11,4.86
2015,12,12,12/12/2015,12,3.97
2015,12,12,12/12/2015,13,3.65
2015,12,12,12/12/2015,14,3.15
2015,12,12,12/12/2015,15,2.9
2015,12,12,12/12/2015,16,2.99
2015,12,12,12/12/2015,17,2.85
2015,12,12,12/12/2015,18,2.72
2015,12,12,12/12/2015,19,2.28
2015,12,12,12/12/2015,20,2.41
2015,12,12,12/12/2015,21,2.63
2015,12,12,12/12/2015,22,2.5
2015,12,12,12/12/2015,23,2.69
2015,12,13,13/12/2015,0,2.83
2015,12,13,13/12/2015,1,2.86
2015,12,13,13/12/2015,2,2.78
2015,12,13,13/12/2015,3,2.99
2015,12,13,13/12/2015,4,3.17
2015,12,13,13/12/2015,5,3.71
2015,12,13,13/12/2015,6,4.01
2015,12,13,13/12/2015,7,4.32
2015,12,13,13/12/2015,8,4.79
2015,12,13,13/12/2015,9,5.02
2015,12,13,13/12/2015,10,5.14
2015,12,13,13/12/2015,11,4.87
2015,12,13,13/12/2015,12,4.2
2015,12,13,13/12/2015,13,3.75
2015,12,13,13/12/2015,14,3.61
2015,12,13,13/12/2015,15,3.57
2015,12,13,13/12/2015,16,3.2
2015,12,13,13/12/2015,17,3.13
2015,12,13,13/12/2015,18,3.41
2015,12,13,13/12/2015,19,3.16
2015,12,13,13/12/2015,20,2.97
2015,12,13,13/12/2015,21,2.87
2015,12,13,13/12/2015,22,2.88
2015,12,13,13/12/2015,23,2.99
2015,12,14,14/12/2015,0,3.26
2015,12,14,14/12/2015,1,3.41
2015,12,14,14/12/2015,2,3.65
2015,12,14,14/12/2015,3,4.29
2015,12,14,14/12/2015,4,4.75
2015,12,14,14/12/2015,5,5.19
2015,12,14,14/12/2015,6,5.4
2015,12,14,14/12/2015,7,5.43
2015,12,14,14/12/2015,8,5.64
2015,12,14,14/12/2015,9,5.72
2015,12,14,14/12/2015,10,5.76
2015,12,14,14/12/2015,11,5.63
2015,12,14,14/12/2015,12,4.74
2015,12,14,14/12/2015,13,4.52
2015,12,14,14/12/2015,14,4.23
2015,12,14,14/12/2015,15,4.23
2015,12,14,14/12/2015,16,4.03
2015,12,14,14/12/2015,17,3.77
2015,12,14,14/12/2015,18,3.7
2015,12,14,14/12/2015,19,3.28
2015,12,14,14/12/2015,20,3.24
2015,12,14,14/12/2015,21,3.41
2015,12,14,14/12/2015,22,3.31
2015,12,14,14/12/2015,23,3.36
2015,12,15,15/12/2015,0,3.34
2015,12,15,15/12/2015,1,3.19
2015,12,15,15/12/2015,2,2.79
2015,12,15,15/12/2015,3,2.76
2015,12,15,15/12/2015,4,3.11
2015,12,15,15/12/2015,5,3.93
2015,12,15,15/12/2015,6,4.27
2015,12,15,15/12/2015,7,4.62
2015,12,15,15/12/2015,8,4.91
2015,12,15,15/12/2015,9,5.21
2015,12,15,15/12/2015,10,5.33
2015,12,15,15/12/2015,11,5.43
2015,12,15,15/12/2015,12,4.83
2015,12,15,15/12/2015,13,4.28
2015,12,15,15/12/2015,14,4.05
2015,12,15,15/12/2015,15,3.77
2015,12,15,15/12/2015,16,3.66
2015,12,15,15/12/2015,17,3.7
2015,12,15,15/12/2015,18,3.6
2015,12,15,15/12/2015,19,3.53
2015,12,15,15/12/2015,20,3.56
2015,12,15,15/12/2015,21,3.58
2015,12,15,15/12/2015,22,3.49
2015,12,15,15/12/2015,23,3.14
2015,12,16,16/12/2015,0,3.01
2015,12,16,16/12/2015,1,2.97
2015,12,16,16/12/2015,2,3.13
2015,12,16,16/12/2015,3,3.77
2015,12,16,16/12/2015,4,4.67
2015,12,16,16/12/2015,5,5.26
2015,12,16,16/12/2015,6,5.66
2015,12,16,16/12/2015,7,6.12
2015,12,16,16/12/2015,8,6.29
2015,12,16,16/12/2015,9,6.46
2015,12,16,16/12/2015,10,6.21
2015,12,16,16/12/2015,11,5.79
2015,12,16,16/12/2015,12,4.71
2015,12,16,16/12/2015,13,3.86
2015,12,16,16/12/2015,14,3.34
2015,12,16,16/12/2015,15,2.93
2015,12,16,16/12/2015,16,2.97
2015,12,16,16/12/2015,17,2.93
2015,12,16,16/12/2015,18,2.94
2015,12,16,16/12/2015,19,3.14
2015,12,16,16/12/2015,20,3.34
2015,12,16,16/12/2015,21,3.41
2015,12,16,16/12/2015,22,3.35
2015,12,16,16/12/2015,23,3.26
2015,12,17,17/12/2015,0,3.06
2015,12,17,17/12/2015,1,3.06
2015,12,17,17/12/2015,2,2.61
2015,12,17,17/12/2015,3,2.84
2015,12,17,17/12/2015,4,3.45
2015,12,17,17/12/2015,5,3.84
2015,12,17,17/12/2015,6,4.41
2015,12,17,17/12/2015,7,4.74
2015,12,17,17/12/2015,8,4.97
2015,12,17,17/12/2015,9,4.79
2015,12,17,17/12/2015,10,4.34
2015,12,17,17/12/2015,11,3.87
2015,12,17,17/12/2015,12,3.26
2015,12,17,17/12/2015,13,2.98
2015,12,17,17/12/2015,14,2.92
2015,12,17,17/12/2015,15,2.73
2015,12,17,17/12/2015,16,2.67
2015,12,17,17/12/2015,17,2.58
2015,12,17,17/12/2015,18,2.59
2015,12,17,17/12/2015,19,2.58
2015,12,17,17/12/2015,20,2.72
2015,12,17,17/12/2015,21,2.76
2015,12,17,17/12/2015,22,2.72
2015,12,17,17/12/2015,23,2.95
2015,12,18,18/12/2015,0,3.11
2015,12,18,18/12/2015,1,2.88
2015,12,18,18/12/2015,2,2.8
2015,12,18,18/12/2015,3,3.32
2015,12,18,18/12/2015,4,4.05
2015,12,18,18/12/2015,5,4.45
2015,12,18,18/12/2015,6,4.51
2015,12,18,18/12/2015,7,4.69
2015,12,18,18/12/2015,8,5.08
2015,12,18,18/12/2015,9,5.27
2015,12,18,18/12/2015,10,5.46
2015,12,18,18/12/2015,11,5.32
2015,12,18,18/12/2015,12,4.85
2015,12,18,18/12/2015,13,4.58
2015,12,18,18/12/2015,14,4.62
2015,12,18,18/12/2015,15,4.35
2015,12,18,18/12/2015,16,4.19
2015,12,18,18/12/2015,17,4
2015,12,18,18/12/2015,18,3.79
2015,12,18,18/12/2015,19,3.65
2015,12,18,18/12/2015,20,3.77
2015,12,18,18/12/2015,21,3.44
2015,12,18,18/12/2015,22,3.4
2015,12,18,18/12/2015,23,3.38
2015,12,19,19/12/2015,0,3.33
2015,12,19,19/12/2015,1,3.13
2015,12,19,19/12/2015,2,3.5
2015,12,19,19/12/2015,3,4.5
2015,12,19,19/12/2015,4,4.38
2015,12,19,19/12/2015,5,4.29
2015,12,19,19/12/2015,6,4.7
2015,12,19,19/12/2015,7,4.85
2015,12,19,19/12/2015,8,4.91
2015,12,19,19/12/2015,9,4.93
2015,12,19,19/12/2015,10,4.7
2015,12,19,19/12/2015,11,4.44
2015,12,19,19/12/2015,12,3.69
2015,12,19,19/12/2015,13,3.34
2015,12,19,19/12/2015,14,3.1
2015,12,19,19/12/2015,15,3.21
2015,12,19,19/12/2015,16,3.21
2015,12,19,19/12/2015,17,3.31
2015,12,19,19/12/2015,18,3.34
2015,12,19,19/12/2015,19,3.21
2015,12,19,19/12/2015,20,3.03
2015,12,19,19/12/2015,21,2.86
2015,12,19,19/12/2015,22,2.65
2015,12,19,19/12/2015,23,2.48
2015,12,20,20/12/2015,0,2.37
2015,12,20,20/12/2015,1,2.26
2015,12,20,20/12/2015,2,1.75
2015,12,20,20/12/2015,3,2.09
2015,12,20,20/12/2015,4,2.74
2015,12,20,20/12/2015,5,3.22
2015,12,20,20/12/2015,6,3.96
2015,12,20,20/12/2015,7,4.5
2015,12,20,20/12/2015,8,5.06
2015,12,20,20/12/2015,9,5.42
2015,12,20,20/12/2015,10,5.54
2015,12,20,20/12/2015,11,5.46
2015,12,20,20/12/2015,12,4.89
2015,12,20,20/12/2015,13,4.42
2015,12,20,20/12/2015,14,4.15
2015,12,20,20/12/2015,15,3.84
2015,12,20,20/12/2015,16,3.54
2015,12,20,20/12/2015,17,3.61
2015,12,20,20/12/2015,18,3.81
2015,12,20,20/12/2015,19,3.69
2015,12,20,20/12/2015,20,3.55
2015,12,20,20/12/2015,21,3.25
2015,12,20,20/12/2015,22,3
2015,12,20,20/12/2015,23,2.87
2015,12,21,21/12/2015,0,2.88
2015,12,21,21/12/2015,1,2.8
2015,12,21,21/12/2015,2,2.9
2015,12,21,21/12/2015,3,3.77
2015,12,21,21/12/2015,4,4.13
2015,12,21,21/12/2015,5,4.39
2015,12,21,21/12/2015,6,4.75
2015,12,21,21/12/2015,7,5.32
2015,12,21,21/12/2015,8,5.82
2015,12,21,21/12/2015,9,5.73
2015,12,21,21/12/2015,10,5.53
2015,12,21,21/12/2015,11,5.41
2015,12,21,21/12/2015,12,4.83
2015,12,21,21/12/2015,13,4.56
2015,12,21,21/12/2015,14,4.5
2015,12,21,21/12/2015,15,4.34
2015,12,21,21/12/2015,16,4.25
2015,12,21,21/12/2015,17,4.22
2015,12,21,21/12/2015,18,4.24
2015,12,21,21/12/2015,19,3.97
2015,12,21,21/12/2015,20,3.88
2015,12,21,21/12/2015,21,3.69
2015,12,21,21/12/2015,22,3.6
2015,12,21,21/12/2015,23,3.55
2015,12,22,22/12/2015,0,3.38
2015,12,22,22/12/2015,1,3.42
2015,12,22,22/12/2015,2,3.76
2015,12,22,22/12/2015,3,4.88
2015,12,22,22/12/2015,4,5.48
2015,12,22,22/12/2015,5,5.69
2015,12,22,22/12/2015,6,5.95
2015,12,22,22/12/2015,7,6.19
2015,12,22,22/12/2015,8,6.31
2015,12,22,22/12/2015,9,6.36
2015,12,22,22/12/2015,10,6.26
2015,12,22,22/12/2015,11,5.96
2015,12,22,22/12/2015,12,5.03
2015,12,22,22/12/2015,13,4.51
2015,12,22,22/12/2015,14,4.22
2015,12,22,22/12/2015,15,4.15
2015,12,22,22/12/2015,16,4.14
2015,12,22,22/12/2015,17,4.17
2015,12,22,22/12/2015,18,4.18
2015,12,22,22/12/2015,19,4.08
2015,12,22,22/12/2015,20,3.98
2015,12,22,22/12/2015,21,3.9
2015,12,22,22/12/2015,22,3.83
2015,12,22,22/12/2015,23,3.8
